lat,lon,Pc
0.0,-40.52356020942408,0.00918444078049996
0.0,-38.63874345549739,0.00918444078049996
0.0,-36.75392670157068,0.00918444078049996
0.0,-34.869109947643985,0.00918444078049996
0.0,-32.98429319371729,0.00918444078049996
0.0,-31.099476439790575,0.00918444078049996
0.0,-29.214659685863886,0.00918444078049996
0.0,-27.32984293193717,0.00918444078049996
0.0,-25.445026178010476,0.00918444078049996
0.0,-23.560209424083784,0.00918444078049996
0.0,-21.67539267015707,0.00918444078049996
0.0,-19.790575916230377,0.00918444078049996
0.0,-17.90575916230366,0.00918444078049996
0.0,-16.020942408376968,0.00918444078049996
0.0,-14.136125654450277,0.00918444078049996
0.0,-12.251308900523558,0.00918444078049996
0.0,-10.366492146596867,0.00918444078049996
0.0,-8.481675392670152,0.00918444078049996
0.0,-6.596858638743459,0.00918444078049996
0.0,-4.712041884816768,0.00918444078049996
0.0,-2.8272251308900502,0.00918444078049996
0.0,-0.9424083769633586,0.00918444078049996
0.0,0.9424083769633586,0.00918444078049996
0.0,2.8272251308900502,0.00918444078049996
0.0,4.712041884816742,0.00918444078049996
0.0,6.596858638743459,0.00918444078049996
0.0,8.481675392670152,0.00918444078049996
0.0,10.366492146596842,0.00918444078049996
0.0,12.251308900523558,0.00918444078049996
0.0,14.13612565445025,0.00918444078049996
0.0,16.020942408376968,0.00918444078049996
0.0,17.90575916230366,0.00918444078049996
0.0,19.790575916230353,0.00918444078049996
0.0,21.67539267015707,0.00918444078049996
0.0,23.56020942408376,0.00918444078049996
0.0,25.445026178010476,0.00918444078049996
0.0,27.32984293193717,0.00918444078049996
0.0,29.21465968586386,0.00918444078049996
0.0,31.099476439790575,0.00918444078049996
0.0,32.984293193717264,0.00918444078049996
0.0,34.869109947643985,0.00918444078049996
0.0,36.75392670157068,0.00918444078049996
0.0,38.63874345549737,0.00918444078049996
0.0,40.52356020942408,0.00918444078049996
0.0,42.408376963350776,0.00918444078049996
0.0,44.29319371727746,0.00918444078049996
0.0,46.17801047120418,0.00918444078049996
0.0,48.062827225130874,0.00918444078049996
0.0,49.947643979057595,0.00918444078049996
0.0,51.832460732984316,0.00918444078049996
0.0,53.71727748691098,0.00918444078049996
0.0,55.60209424083769,0.00918444078049996
0.0,57.48691099476441,0.00918444078049996
0.0,59.37172774869107,0.00918444078049996
0.0,61.25654450261779,0.00918444078049996
0.0,63.14136125654451,0.00918444078049996
0.0,65.02617801047118,0.00918444078049996
0.0,66.9109947643979,0.00918444078049996
0.0,68.79581151832461,0.00918444078049996
0.0,70.68062827225128,0.00918444078049996
0.0,72.565445026178,0.00918444078049996
0.0,74.45026178010471,0.00918444078049996
0.0,76.33507853403142,0.00918444078049996
0.0,78.2198952879581,0.00918444078049996
0.0,80.10471204188481,0.00918444078049996
0.0,81.98952879581152,0.00918444078049996
0.0,83.8743455497382,0.00918444078049996
0.0,85.75916230366491,0.00918444078049996
0.0,87.64397905759164,0.00918444078049996
0.0,89.5287958115183,0.00918444078049996
0.0,91.413612565445,0.00918444078049996
0.0,93.29842931937173,0.00918444078049996
0.0,95.18324607329845,0.00918444078049996
0.0,97.06806282722512,0.00918444078049996
0.0,98.95287958115182,0.00918444078049996
0.0,100.83769633507856,0.00918444078049996
0.0,102.7225130890052,0.00918444078049996
0.0,104.60732984293192,0.00918444078049996
0.0,106.49214659685865,0.00918444078049996
0.0,108.3769633507853,0.00918444078049996
0.0,110.26178010471203,0.00918444078049996
0.0,112.14659685863874,0.00918444078049996
0.0,114.03141361256542,0.00918444078049996
0.0,115.91623036649213,0.00918444078049996
0.0,117.80104712041884,0.00918444078049996
0.0,119.68586387434557,0.00918444078049996
0.0,121.57068062827223,0.00918444078049996
0.0,123.45549738219896,0.00918444078049996
0.0,125.34031413612566,0.00918444078049996
0.0,127.22513089005234,0.00918444078049996
0.0,129.10994764397904,0.00918444078049996
0.0,130.99476439790575,0.00918444078049996
0.0,132.87958115183244,0.00918444078049996
0.0,134.76439790575915,0.00918444078049996
0.0,136.64921465968587,0.00918444078049996
0.0,138.53403141361258,0.00918444078049996
0.0,140.41884816753924,0.00918444078049996
0.0,142.30366492146595,0.00918444078049996
0.0,144.18848167539267,0.00918444078049996
0.0,146.07329842931935,0.00918444078049996
0.0,147.95811518324606,0.00918444078049996
0.0,149.84293193717278,0.00918444078049996
0.0,151.72774869109944,0.00918444078049996
0.0,153.61256544502618,0.00918444078049996
0.0,155.4973821989529,0.00918444078049996
0.0,157.38219895287955,0.00918444078049996
0.0,159.26701570680626,0.00918444078049996
0.0,161.15183246073298,0.00918444078049996
0.0,163.0366492146597,0.00918444078049996
0.0,164.92146596858635,0.00918444078049996
0.0,166.8062827225131,0.00918444078049996
0.0,168.6910994764398,0.00918444078049996
0.0,170.57591623036646,0.00918444078049996
0.0,172.4607329842932,0.00918444078049996
0.0,174.3455497382199,0.00918444078049996
0.0,176.23036649214657,0.00918444078049996
0.0,178.1151832460733,0.00918444078049996
0.0,180.0,0.00918444078049996
1.2587412587412588,-180.0,0.01454042151458037
1.2587412587412588,-178.11518324607331,0.01435681445384994
1.2587412587412588,-176.23036649214657,0.014168747758285579
1.2587412587412588,-174.3455497382199,0.013976532673806873
1.2587412587412588,-172.4607329842932,0.013780483761828131
1.2587412587412588,-170.57591623036652,0.01358091810816681
1.2587412587412588,-168.6910994764398,0.013378154536267211
1.2587412587412588,-166.8062827225131,0.013172512827423627
1.2587412587412588,-164.9214659685864,0.012964312950618522
1.2587412587412588,-163.0366492146597,0.012753874304554345
1.2587412587412588,-161.15183246073298,0.012541514974382906
1.2587412587412588,-159.2670157068063,0.012327551005563318
1.2587412587412588,-157.38219895287958,0.012112295697202229
1.2587412587412588,-155.4973821989529,0.011896058917138722
1.2587412587412588,-153.61256544502618,0.0116791464409311
1.2587412587412588,-151.72774869109946,0.01146185931680735
1.2587412587412588,-149.84293193717278,0.011244493258512954
1.2587412587412588,-147.95811518324606,0.011027338067886298
1.2587412587412588,-146.07329842931935,0.010810677088843666
1.2587412587412588,-144.18848167539267,0.010594786694346518
1.2587412587412588,-142.30366492146595,0.010379935807760539
1.2587412587412588,-140.41884816753927,0.010166385459892461
1.2587412587412588,-138.53403141361258,0.009954388382825844
1.2587412587412588,-136.64921465968587,0.009744188641540067
1.2587412587412588,-134.76439790575915,0.009536021304126275
1.2587412587412588,-132.87958115183244,0.009330112151266261
1.2587412587412588,-130.99476439790575,0.009126677425472796
1.2587412587412588,-129.10994764397904,0.008925923620434517
1.2587412587412588,-127.22513089005236,0.008728047310633794
1.2587412587412588,-125.34031413612566,0.008533235021256145
1.2587412587412588,-123.45549738219896,0.00834166313823327
1.2587412587412588,-121.57068062827226,0.008153497858108342
1.2587412587412588,-119.68586387434557,0.00796889517724386
1.2587412587412588,-117.80104712041884,0.007788000919739512
1.2587412587412588,-115.91623036649213,0.007610950803263681
1.2587412587412588,-114.03141361256546,0.007437870541856127
1.2587412587412588,-112.14659685863874,0.007268875984606212
1.2587412587412588,-110.26178010471205,0.007104073288962923
1.2587412587412588,-108.37696335078535,0.006943559127302744
1.2587412587412588,-106.49214659685865,0.0067874209252376605
1.2587412587412588,-104.60732984293193,0.006635737130022005
1.2587412587412588,-102.72251308900525,0.006488577507298619
1.2587412587412588,-100.83769633507853,0.006346003464302472
1.2587412587412588,-98.95287958115182,0.0062080683975500196
1.2587412587412588,-97.06806282722513,0.0060748180629219255
1.2587412587412588,-95.18324607329845,0.005946290965981703
1.2587412587412588,-93.29842931937173,0.005822518770279697
1.2587412587412588,-91.41361256544502,0.00570352672132032
1.2587412587412588,-89.52879581151834,0.005589334083824649
1.2587412587412588,-87.64397905759164,0.005479954589851344
1.2587412587412588,-85.75916230366492,0.00537539689531359
1.2587412587412588,-83.87434554973822,0.005275665042400874
1.2587412587412588,-81.98952879581152,0.005180758925385762
1.2587412587412588,-80.10471204188482,0.00509067475730148
1.2587412587412588,-78.21989528795812,0.005005405534975508
1.2587412587412588,-76.33507853403141,0.004924941499919781
1.2587412587412588,-74.45026178010471,0.0048492705926105354
1.2587412587412588,-72.56544502617801,0.004778378897720637
1.2587412587412588,-70.68062827225131,0.004712251077926771
1.2587412587412588,-68.79581151832461,0.004650870793968719
1.2587412587412588,-66.91099476439791,0.004594221108712852
1.2587412587412588,-65.0261780104712,0.004542284873052543
1.2587412587412588,-63.14136125654451,0.004495045091571492
1.2587412587412588,-61.25654450261779,0.004452485265997812
1.2587412587412588,-59.3717277486911,0.004414589714597014
1.2587412587412588,-57.48691099476441,0.00438134386575602
1.2587412587412588,-55.60209424083769,0.0043527345241645525
1.2587412587412588,-53.71727748691101,0.0043287501081168975
1.2587412587412588,-51.83246073298429,0.00430938085661658
1.2587412587412588,-49.947643979057595,0.004294619005117066
1.2587412587412588,-48.0628272251309,0.004284458928887136
1.2587412587412588,-46.17801047120418,0.004278897253161353
1.2587412587412588,-44.29319371727749,0.004277932929395895
1.2587412587412588,-42.408376963350776,0.0042815672771402465
1.2587412587412588,-40.52356020942408,0.004289803991196233
1.2587412587412588,-38.63874345549739,0.004302649113924466
1.2587412587412588,-36.75392670157068,0.0043201109727431545
1.2587412587412588,-34.869109947643985,0.004342200083035655
1.2587412587412588,-32.98429319371729,0.00436892901688019
1.2587412587412588,-31.099476439790575,0.004400312238183944
1.2587412587412588,-29.214659685863886,0.004436365904989904
1.2587412587412588,-27.32984293193717,0.004477107639903768
1.2587412587412588,-25.445026178010476,0.004522556269755094
1.2587412587412588,-23.560209424083784,0.004572731535784037
1.2587412587412588,-21.67539267015707,0.0046276537757991695
1.2587412587412588,-19.790575916230377,0.004687343579919204
1.2587412587412588,-17.90575916230366,0.004751821421657066
1.2587412587412588,-16.020942408376968,0.004821107266244468
1.2587412587412588,-14.136125654450277,0.00489522015823632
1.2587412587412588,-12.251308900523558,0.004974177790553749
1.2587412587412588,-10.366492146596867,0.005057996057242306
1.2587412587412588,-8.481675392670152,0.005146688592322344
1.2587412587412588,-6.596858638743459,0.00524026629721023
1.2587412587412588,-4.712041884816768,0.005338736859258245
1.2587412587412588,-2.8272251308900502,0.0054421042640401445
1.2587412587412588,-0.9424083769633586,0.0055503683040622614
1.2587412587412588,0.9424083769633586,0.0056635240866234745
1.2587412587412588,2.8272251308900502,0.005781561543579078
1.2587412587412588,4.712041884816742,0.005904464945774415
1.2587412587412588,6.596858638743459,0.006032212424930754
1.2587412587412588,8.481675392670152,0.0061647755057399325
1.2587412587412588,10.366492146596842,0.006302118650908831
1.2587412587412588,12.251308900523558,0.006444198821857814
1.2587412587412588,14.13612565445025,0.0065909650577171295
1.2587412587412588,16.020942408376968,0.0067423580752134634
1.2587412587412588,17.90575916230366,0.006898309891945947
1.2587412587412588,19.790575916230353,0.007058743475475182
1.2587412587412588,21.67539267015707,0.00722357242053181
1.2587412587412588,23.56020942408376,0.007392700656550311
1.2587412587412588,25.445026178010476,0.007566022187593663
1.2587412587412588,27.32984293193717,0.007743420866608849
1.2587412587412588,29.21465968586386,0.007924770205800786
1.2587412587412588,31.099476439790575,0.008109933224757901
1.2587412587412588,32.984293193717264,0.00829876233779275
1.2587412587412588,34.869109947643985,0.008491099281804098
1.2587412587412588,36.75392670157068,0.008686775085758618
1.2587412587412588,38.63874345549737,0.008885610082740535
1.2587412587412588,40.52356020942408,0.009087413965298498
1.2587412587412588,42.408376963350776,0.009291985884634191
1.2587412587412588,44.29319371727746,0.009499114593985314
1.2587412587412588,46.17801047120418,0.009708578636344048
1.2587412587412588,48.062827225130874,0.00992014657645726
1.2587412587412588,49.947643979057595,0.01013357727685335
1.2587412587412588,51.832460732984316,0.010348620217433588
1.2587412587412588,53.71727748691098,0.010565015857973616
1.2587412587412588,55.60209424083769,0.01078249604267839
1.2587412587412588,57.48691099476441,0.011000784445743445
1.2587412587412588,59.37172774869107,0.011219597056686363
1.2587412587412588,61.25654450261779,0.0114386427040243
1.2587412587412588,63.14136125654451,0.011657623615710882
1.2587412587412588,65.02617801047118,0.011876236014551884
1.2587412587412588,66.9109947643979,0.012094170746680556
1.2587412587412588,68.79581151832461,0.012311113941009921
1.2587412587412588,70.68062827225128,0.012526747697431555
1.2587412587412588,72.565445026178,0.012740750801404218
1.2587412587412588,74.45026178010471,0.012952799462449174
1.2587412587412588,76.33507853403142,0.013162568073956804
1.2587412587412588,78.2198952879581,0.013369729991606816
1.2587412587412588,80.10471204188481,0.013573958327619979
1.2587412587412588,81.98952879581152,0.013774926757982827
1.2587412587412588,83.8743455497382,0.013972310339714408
1.2587412587412588,85.75916230366491,0.014165786335210992
1.2587412587412588,87.64397905759164,0.014355035040644159
1.2587412587412588,89.5287958115183,0.014539740615394679
1.2587412587412588,91.413612565445,0.01471959190944724
1.2587412587412588,93.29842931937173,0.0148942832857354
1.2587412587412588,95.18324607329845,0.015063515434371516
1.2587412587412588,97.06806282722512,0.015226996175789102
1.2587412587412588,98.95287958115182,0.015384441249814168
1.2587412587412588,100.83769633507856,0.015535575087767678
1.2587412587412588,102.7225130890052,0.015680131564757723
1.2587412587412588,104.60732984293192,0.015817854729386408
1.2587412587412588,106.49214659685865,0.01594849950819751
1.2587412587412588,108.3769633507853,0.016071832382289177
1.2587412587412588,110.26178010471203,0.01618763203361617
1.2587412587412588,112.14659685863874,0.016295689958630385
1.2587412587412588,114.03141361256542,0.016395811047042817
1.2587412587412588,115.91623036649213,0.016487814123615052
1.2587412587412588,117.80104712041884,0.016571532451041846
1.2587412587412588,119.68586387434557,0.016646814192133833
1.2587412587412588,121.57068062827223,0.016713522829670535
1.2587412587412588,123.45549738219896,0.016771537542454487
1.2587412587412588,125.34031413612566,0.016820753536271226
1.2587412587412588,127.22513089005234,0.01686108232863301
1.2587412587412588,129.10994764397904,0.016892451986344835
1.2587412587412588,130.99476439790575,0.01691480731514696
1.2587412587412588,132.87958115183244,0.016928110000833954
1.2587412587412588,134.76439790575915,0.016932338701444435
1.2587412587412588,136.64921465968587,0.016927489090317476
1.2587412587412588,138.53403141361258,0.01691357384996778
1.2587412587412588,140.41884816753924,0.016890622616930723
1.2587412587412588,142.30366492146595,0.016858681877904576
1.2587412587412588,144.18848167539267,0.016817814817698007
1.2587412587412588,146.07329842931935,0.01676810111966443
1.2587412587412588,147.95811518324606,0.01670963671947327
1.2587412587412588,149.84293193717278,0.01664253351324312
1.2587412587412588,151.72774869109944,0.016566919021220625
1.2587412587412588,153.61256544502618,0.01648293600833916
1.2587412587412588,155.4973821989529,0.016390742063160164
1.2587412587412588,157.38219895287955,0.016290509136817805
1.2587412587412588,159.26701570680626,0.016182423043751948
1.2587412587412588,161.15183246073298,0.016066682926126487
1.2587412587412588,163.0366492146597,0.015943500683957237
1.2587412587412588,164.92146596858635,0.015813100373081587
1.2587412587412588,166.8062827225131,0.01567571757322643
1.2587412587412588,168.6910994764398,0.015531598728486317
1.2587412587412588,170.57591623036646,0.015381000462662177
1.2587412587412588,172.4607329842932,0.015224188871937425
1.2587412587412588,174.3455497382199,0.015061438797469975
1.2587412587412588,176.23036649214657,0.01489303308051806
1.2587412587412588,178.1151832460733,0.014719261802770034
1.2587412587412588,180.0,0.01454042151458037
2.5174825174825175,-180.0,0.02221102766677024
2.5174825174825175,-178.11518324607331,0.021759504784671292
2.5174825174825175,-176.23036649214657,0.02129900277615856
2.5174825174825175,-174.3455497382199,0.020830441933283556
2.5174825174825175,-172.4607329842932,0.020354746416542176
2.5174825174825175,-170.57591623036652,0.01987284153159204
2.5174825174825175,-168.6910994764398,0.01938565103327667
2.5174825174825175,-166.8062827225131,0.018894094466431147
2.5174825174825175,-164.9214659685864,0.01839908455277131
2.5174825174825175,-163.0366492146597,0.01790152463293978
2.5174825174825175,-161.15183246073298,0.017402306172542854
2.5174825174825175,-159.2670157068063,0.01690230634074035
2.5174825174825175,-157.38219895287958,0.01640238566963969
2.5174825174825175,-155.4973821989529,0.015903385802429275
2.5174825174825175,-153.61256544502618,0.015406127337822415
2.5174825174825175,-151.72774869109946,0.014911407777993286
2.5174825174825175,-149.84293193717278,0.01441999958680618
2.5174825174825175,-147.95811518324606,0.013932648364684606
2.5174825174825175,-146.07329842931935,0.013450071146038094
2.5174825174825175,-144.18848167539267,0.012972954824678841
2.5174825174825175,-142.30366492146595,0.01250195471218858
2.5174825174825175,-140.41884816753927,0.012037693233669832
2.5174825174825175,-138.53403141361258,0.011580758764819685
2.5174825174825175,-136.64921465968587,0.011131704613698808
2.5174825174825175,-134.76439790575915,0.010691048150044806
2.5174825174825175,-132.87958115183244,0.010259270084399946
2.5174825174825175,-130.99476439790575,0.00983681389876045
2.5174825174825175,-129.10994764397904,0.009424085429884342
2.5174825174825175,-127.22513089005236,0.009021452605791189
2.5174825174825175,-125.34031413612566,0.008629245335412967
2.5174825174825175,-123.45549738219896,0.008247755550765536
2.5174825174825175,-121.57068062827226,0.007877237400410332
2.5174825174825175,-119.68586387434557,0.0075179075923862216
2.5174825174825175,-117.80104712041884,0.007169945884217274
2.5174825174825175,-115.91623036649213,0.006833495717004875
2.5174825174825175,-114.03141361256546,0.006508664990049739
2.5174825174825175,-112.14659685863874,0.006195526971887865
2.5174825174825175,-110.26178010471205,0.005894121343058883
2.5174825174825175,-108.37696335078535,0.005604455365409946
2.5174825174825175,-106.49214659685865,0.005326505172189651
2.5174825174825175,-104.60732984293193,0.005060217172712768
2.5174825174825175,-102.72251308900525,0.0048055095648678915
2.5174825174825175,-100.83769633507853,0.004562273948295378
2.5174825174825175,-98.95287958115182,0.00433037703062457
2.5174825174825175,-97.06806282722513,0.0041096624187447715
2.5174825174825175,-95.18324607329845,0.0038999524867130153
2.5174825174825175,-93.29842931937173,0.003701050311543144
2.5174825174825175,-91.41361256544502,0.0035127416678132164
2.5174825174825175,-89.52879581151834,0.0033347970717351747
2.5174825174825175,-87.64397905759164,0.003166973865097413
2.5174825174825175,-85.75916230366492,0.0030090183292664405
2.5174825174825175,-83.87434554973822,0.002860667819278708
2.5174825174825175,-81.98952879581152,0.0027216529079192816
2.5174825174825175,-80.10471204188482,0.0025916995295921074
2.5174825174825175,-78.21989528795812,0.002470531113753305
2.5174825174825175,-76.33507853403141,0.0023578706976704338
2.5174825174825175,-74.45026178010471,0.002253443008318935
2.5174825174825175,-72.56544502617801,0.002156976503318832
2.5174825174825175,-70.68062827225131,0.002068205360946256
2.5174825174825175,-68.79581151832461,0.0019868714094415096
2.5174825174825175,-66.91099476439791,0.0019127259860597524
2.5174825174825175,-65.0261780104712,0.0018455317165839223
2.5174825174825175,-63.14136125654451,0.0017850642063422632
2.5174825174825175,-61.25654450261779,0.0017311136341304123
2.5174825174825175,-59.3717277486911,0.0016834862408513405
2.5174825174825175,-57.48691099476441,0.0016420057051306695
2.5174825174825175,-55.60209424083769,0.0016065143986595963
2.5174825174825175,-53.71727748691101,0.0015768745145460675
2.5174825174825175,-51.83246073298429,0.001552969062523672
2.5174825174825175,-49.947643979057595,0.0015347027254697882
2.5174825174825175,-48.0628272251309,0.001522002572321521
2.5174825174825175,-46.17801047120418,0.001514818623148436
2.5174825174825175,-44.29319371727749,0.0015131242628290405
2.5174825174825175,-42.408376963350776,0.0015169165005038561
2.5174825174825175,-40.52356020942408,0.0015262160727172328
2.5174825174825175,-38.63874345549739,0.0015410673889168093
2.5174825174825175,-36.75392670157068,0.0015615383187592528
2.5174825174825175,-34.869109947643985,0.0015877198214482495
2.5174825174825175,-32.98429319371729,0.0016197254181305476
2.5174825174825175,-31.099476439790575,0.0016576905091633212
2.5174825174825175,-29.214659685863886,0.0017017715388676121
2.5174825174825175,-27.32984293193717,0.0017521450111649302
2.5174825174825175,-25.445026178010476,0.0018090063602770052
2.5174825174825175,-23.560209424083784,0.0018725686814352288
2.5174825174825175,-21.67539267015707,0.0019430613272929263
2.5174825174825175,-19.790575916230377,0.0020207283764603666
2.5174825174825175,-17.90575916230366,0.0021058269812845374
2.5174825174825175,-16.020942408376968,0.0021986256026634413
2.5174825174825175,-14.136125654450277,0.002299402140323822
2.5174825174825175,-12.251308900523558,0.002408441967587489
2.5174825174825175,-10.366492146596867,0.0025260358802098536
2.5174825174825175,-8.481675392670152,0.002652477969387512
2.5174825174825175,-6.596858638743459,0.002788063429492066
2.5174825174825175,-4.712041884816768,0.002933086311506658
2.5174825174825175,-2.8272251308900502,0.003087837233494259
2.5174825174825175,-0.9424083769633586,0.0032526010597365884
2.5174825174825175,0.9424083769633586,0.003427654560421363
2.5174825174825175,2.8272251308900502,0.003613264063943318
2.5174825174825175,4.712041884816742,0.0038096831140060814
2.5174825174825175,6.596858638743459,0.004017150143774831
2.5174825174825175,8.481675392670152,0.004235886179320295
2.5174825174825175,10.366492146596842,0.004466092584532302
2.5174825174825175,12.251308900523558,0.004707948859548454
2.5174825174825175,14.13612565445025,0.004961610504547206
2.5174825174825175,16.020942408376968,0.005227206960495703
2.5174825174825175,17.90575916230366,0.00550483963812905
2.5174825174825175,19.790575916230353,0.005794580046047141
2.5174825174825175,21.67539267015707,0.006096468028389453
2.5174825174825175,23.56020942408376,0.006410510122044099
2.5174825174825175,25.445026178010476,0.006736678042804437
2.5174825174825175,27.32984293193717,0.007074907309288159
2.5174825174825175,29.21465968586386,0.007425096012783353
2.5174825174825175,31.099476439790575,0.007787103740504504
2.5174825174825175,32.984293193717264,0.008160750659005025
2.5174825174825175,34.869109947643985,0.00854581676372669
2.5174825174825175,36.75392670157068,0.008942041299876968
2.5174825174825175,38.63874345549737,0.009349122358987737
2.5174825174825175,40.52356020942408,0.009766716654669782
2.5174825174825175,42.408376963350776,0.010194439480211231
2.5174825174825175,44.29319371727746,0.010631864849780388
2.5174825174825175,46.17801047120418,0.011078525824113889
2.5174825174825175,48.062827225130874,0.011533915020678352
2.5174825174825175,49.947643979057595,0.0119974853073917
2.5174825174825175,51.832460732984316,0.01246865067812286
2.5174825174825175,53.71727748691098,0.012946787307302268
2.5174825174825175,55.60209424083769,0.013431234780120899
2.5174825174825175,57.48691099476441,0.013921297493954068
2.5174825174825175,59.37172774869107,0.014416246225844163
2.5174825174825175,61.25654450261779,0.014915319860067753
2.5174825174825175,63.14136125654451,0.015417727269083721
2.5174825174825175,65.02617801047118,0.015922649340431614
2.5174825174825175,66.9109947643979,0.016429241141465562
2.5174825174825175,68.79581151832461,0.01693663421318932
2.5174825174825175,70.68062827225128,0.01744393898386571
2.5174825174825175,72.565445026178,0.017950247292523123
2.5174825174825175,74.45026178010471,0.018454635012015875
2.5174825174825175,76.33507853403142,0.01895616476084051
2.5174825174825175,78.2198952879581,0.019453888692532364
2.5174825174825175,80.10471204188481,0.019946851351167798
2.5174825174825175,81.98952879581152,0.02043409258118044
2.5174825174825175,83.8743455497382,0.020914650479548515
2.5174825174825175,85.75916230366491,0.021387564378207304
2.5174825174825175,87.64397905759164,0.021851877844489907
2.5174825174825175,89.5287958115183,0.0223066416873293
2.5174825174825175,91.413612565445,0.022750916957000426
2.5174825174825175,93.29842931937173,0.023183777926244854
2.5174825174825175,95.18324607329845,0.02360431504076577
2.5174825174825175,97.06806282722512,0.024011637827252828
2.5174825174825175,98.95287958115182,0.024404877747346024
2.5174825174825175,100.83769633507856,0.024783190986234337
2.5174825174825175,102.7225130890052,0.025145761164916965
2.5174825174825175,104.60732984293192,0.025491801965535476
2.5174825174825175,106.49214659685865,0.025820559659620313
2.5174825174825175,108.3769633507853,0.026131315529542933
2.5174825174825175,110.26178010471203,0.026423388173985676
2.5174825174825175,112.14659685863874,0.026696135688754733
2.5174825174825175,114.03141361256542,0.026948957714852884
2.5174825174825175,115.91623036649213,0.027181297346304457
2.5174825174825175,117.80104712041884,0.02739264289085772
2.5174825174825175,119.68586387434557,0.027582529477333275
2.5174825174825175,121.57068062827223,0.027750540504023348
2.5174825174825175,123.45549738219896,0.02789630892327235
2.5174825174825175,125.34031413612566,0.02801951835799796
2.5174825174825175,127.22513089005234,0.028119904046663657
2.5174825174825175,129.10994764397904,0.028197253613868215
2.5174825174825175,130.99476439790575,0.02825140766446949
2.5174825174825175,132.87958115183244,0.02828226019982846
2.5174825174825175,134.76439790575915,0.02828975885547956
2.5174825174825175,136.64921465968587,0.028273904960232618
2.5174825174825175,138.53403141361258,0.02823475341738484
2.5174825174825175,140.41884816753924,0.028172412409416515
2.5174825174825175,142.30366492146595,0.028087042928190833
2.5174825174825175,144.18848167539267,0.027978858133336455
2.5174825174825175,146.07329842931935,0.027848122542118745
2.5174825174825175,147.95811518324606,0.027695151054703236
2.5174825174825175,149.84293193717278,0.027520307819326233
2.5174825174825175,151.72774869109944,0.027324004942418698
2.5174825174825175,153.61256544502618,0.0271067010492985
